"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID31_CampusCourseFeesResKey","UID4_CoursesOnCampusResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","UID5_CoursesResKey","E307_CourseCode","E536_CourseFeesCode","E495_IndicativeStudentContributionCSP","E496_IndicativeTuitionFeeDomesticFP","E609_EffectiveFromDate"
35,1055,"HEP",43939,43182,"CRAWLEY",1101,"6009","01/01/1999",129606,"CB0061",1,"9500.00","NULL","01/01/2022"
35,1055,"HEP",65667,43182,"CRAWLEY",1101,"6009","01/01/1999",129606,"CB0061",1,"9044.00","NULL","01/11/2022"
35,1055,"HEP",43956,43199,"CRAWLEY",1101,"6009","01/01/1999",131878,"426601",2,"NULL","33900.00","01/01/2022"
35,1055,"HEP",65669,43199,"CRAWLEY",1101,"6009","01/01/1999",131878,"426601",2,"NULL","34408.50","01/11/2022"
35,1055,"HEP",25837,37149,"CRAWLEY",1101,"6009","01/01/1999",91165,"303601",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25887,37200,"CRAWLEY",1101,"6009","01/01/1999",99302,"745301",0,"NULL","NULL","01/01/2017"
35,1055,"HEP",25953,37268,"CRAWLEY",1101,"6009","01/01/1999",92681,"715701",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25987,37302,"MANJIMUP",1101,"6258","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26026,37349,"CRAWLEY",1101,"6009","01/01/1999",79186,"DA0011",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",26095,37419,"BUNBURY",1101,"6230","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",33296,39189,"CRAWLEY",1101,"6009","01/01/1999",130411,"BH0054",1,"8568.00","NULL","01/01/2021"
35,1055,"HEP",38456,39189,"CRAWLEY",1101,"6009","01/01/1999",130411,"BH0054",1,"8812.00","NULL","01/11/2021"
35,1055,"HEP",65455,39189,"CRAWLEY",1101,"6009","01/01/1999",130411,"BH0054",1,"9924.00","NULL","01/11/2022"
35,1055,"HEP",38515,42131,"CRAWLEY",1101,"6009","01/01/1999",115760,"922201",1,"6700.00","NULL","01/01/2020"
35,1055,"HEP",38589,42131,"CRAWLEY",1101,"6009","01/01/1999",115760,"922201",1,"6867.00","NULL","01/11/2021"
35,1055,"HEP",65479,42131,"CRAWLEY",1101,"6009","01/01/1999",115760,"922201",1,"6734.00","NULL","01/11/2022"
35,1055,"HEP",43942,43184,"CRAWLEY",1101,"6009","01/01/1999",129611,"BH0111",1,"8257.00","NULL","01/01/2022"
35,1055,"HEP",18684,21580,"ALBANY",1101,"6330","01/01/1999",10945,"5011H3",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",63605,21580,"ALBANY",1101,"6330","01/01/1999",10945,"5011H3",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",18687,21583,"ALBANY",1101,"6330","01/01/1999",52534,"511803",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",63606,21583,"ALBANY",1101,"6330","01/01/1999",52534,"511803",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",18688,21584,"ALBANY",1101,"6330","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25845,37156,"CRAWLEY",1101,"6009","01/01/1999",59721,"255102",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25847,37159,"CRAWLEY",1101,"6009","01/01/1999",75640,"112602",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",25910,37224,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999",61391,"425901",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25944,37259,"KALGOORLIE",1101,"6433","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25958,37273,"CARNARVON",1101,"6701","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25976,37291,"CRAWLEY",1101,"6009","01/01/1999",111842,"604502",3,"8792.00","30000.00","01/01/2019"
35,1055,"HEP",26068,37391,"CRAWLEY",1101,"6009","01/01/1999",10004,"211901",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26069,37392,"CRAWLEY",1101,"6009","01/01/1999",9034,"101202",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26086,37409,"CRAWLEY",1101,"6009","01/01/1999",10431,"401102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25884,37197,"CRAWLEY",1101,"6009","01/01/1999",116977,"742501",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25891,37204,"CRAWLEY",1101,"6009","01/01/1999",65875,"109401",0,"NULL","NULL","01/01/2007"
35,1055,"HEP",25921,37236,"BUSSELTON",1101,"6280","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65593,37236,"BUSSELTON",1101,"6280","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25971,37286,"BROOME",1101,"6725","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26056,37379,"CRAWLEY",1101,"6009","01/01/1999",10631,"404901",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26124,37447,"CRAWLEY",1101,"6009","01/01/1999",52423,"411102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26140,37461,"ALBANY",1101,"6330","01/01/1999",78707,"007101EL",0,"NULL","NULL","01/07/2012"
35,1055,"HEP",32370,38140,"CRAWLEY",1101,"6009","01/01/1999",115759,"512103",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",32552,38422,"CRAWLEY",1101,"6009","01/01/1999",84207,"7500N1",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",65732,38422,"CRAWLEY",1101,"6009","01/01/1999",84207,"7500N1",1,"8244.00","NULL","01/11/2022"
35,1055,"HEP",38491,42109,"CRAWLEY",1101,"6009","01/01/1999",111768,"BH0042",1,"9606.00","NULL","01/07/2019"
35,1055,"HEP",38559,42109,"CRAWLEY",1101,"6009","01/01/1999",111768,"BH0042",1,"9190.00","NULL","01/11/2021"
35,1055,"HEP",25828,37140,"CRAWLEY",1101,"6009","01/01/1999",53743,"018102",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25863,37175,"CRAWLEY",1101,"6009","01/01/1999",92668,"203901",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25912,37226,"CRAWLEY",1101,"6009","01/01/1999",10637,"426101",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25975,37290,"CRAWLEY",1101,"6009","01/01/1999",97611,"735102",0,"NULL","NULL","01/01/2016"
35,1055,"HEP",25978,37293,"CRAWLEY",1101,"6009","01/01/1999",97771,"906802",0,"NULL","NULL","01/01/2016"
35,1055,"HEP",25991,37307,"CRAWLEY",1101,"6009","01/01/1999",130372,"113802",3,"14500.00","23400.00","01/01/2021"
35,1055,"HEP",38478,37307,"CRAWLEY",1101,"6009","01/01/1999",130372,"113802",3,"14630.00","23751.00","01/11/2021"
35,1055,"HEP",65616,37307,"CRAWLEY",1101,"6009","01/01/1999",130372,"113802",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",26021,37344,"CRAWLEY",1101,"6009","01/01/1999",130353,"CM0041",1,"8876.00","NULL","01/01/2021"
35,1055,"HEP",26052,37375,"CRAWLEY",1101,"6009","01/01/1999",52588,"211402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26070,37393,"KARRATHA",1101,"6714","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26071,37394,"ALBANY",1101,"6330","01/01/1999",10965,"502602",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26102,37426,"CRAWLEY",1101,"6009","01/01/1999",13149,"903001",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",52277,45430,"CRAWLEY",1101,"6009","01/01/1999",56814,"7500U1",1,"8500.00","NULL","01/01/2013"
35,1055,"HEP",52279,45430,"CRAWLEY",1101,"6009","01/01/1999",56814,"7500U1",1,"8461.00","NULL","01/11/2021"
35,1055,"HEP",65474,45430,"CRAWLEY",1101,"6009","01/01/1999",56814,"7500U1",1,"9165.00","NULL","01/11/2022"
35,1055,"HEP",52309,45448,"CRAWLEY",1101,"6009","01/01/1999",115779,"255601",3,"7700.00","24400.00","01/01/2019"
35,1055,"HEP",52314,45448,"CRAWLEY",1101,"6009","01/01/1999",115779,"255601",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65562,45448,"CRAWLEY",1101,"6009","01/01/1999",115779,"255601",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",65718,47987,"CRAWLEY",1101,"6009","01/01/1999",134137,"CB0261",1,"9247.00","NULL","01/11/2022"
35,1055,"HEP",65722,47988,"CRAWLEY",1101,"6009","01/01/1999",134132,"CB0231",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",33441,39337,"CRAWLEY",1101,"6009","01/01/1999",117215,"BP0062",1,"8876.00","NULL","01/01/2021"
35,1055,"HEP",38459,39337,"CRAWLEY",1101,"6009","01/01/1999",117215,"BP0062",1,"9025.00","NULL","01/11/2021"
35,1055,"HEP",65461,39337,"CRAWLEY",1101,"6009","01/01/1999",117215,"BP0062",1,"9445.00","NULL","01/11/2022"
35,1055,"HEP",38529,42145,"ALBANY",1101,"6330","01/01/1999",106422,"DU0211",1,"11504.00","NULL","01/01/2018"
35,1055,"HEP",38593,42145,"ALBANY",1101,"6330","01/01/1999",106422,"DU0211",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",43941,43183,"CRAWLEY",1101,"6009","01/01/1999",131332,"CM0132",1,"7838.00","NULL","01/01/2022"
35,1055,"HEP",65660,43183,"CRAWLEY",1101,"6009","01/01/1999",131332,"CM0132",1,"9498.00","NULL","01/11/2022"
35,1055,"HEP",52326,45455,"CRAWLEY",1101,"6009","01/01/1999",92451,"412301",3,"14500.00","38500.00","01/01/2015"
35,1055,"HEP",52329,45455,"CRAWLEY",1101,"6009","01/01/1999",92451,"412301",3,"14630.00","39077.50","01/11/2021"
35,1055,"HEP",65567,45455,"CRAWLEY",1101,"6009","01/01/1999",92451,"412301",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",80054,52941,"CRAWLEY",1101,"6009","01/01/1999",141692,"426602",2,"NULL","35055.00","01/11/2022"
35,1055,"HEP",18693,21589,"ALBANY",1101,"6330","01/01/1999",11985,"701002",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",63601,21589,"ALBANY",1101,"6330","01/01/1999",11985,"701002",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25823,37135,"CRAWLEY",1101,"6009","01/01/1999",59782,"0009N1",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",25838,37150,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999",71498,"305203",0,"NULL","NULL","01/05/2010"
35,1055,"HEP",25855,37167,"CRAWLEY",1101,"6009","01/01/1999",91144,"123201",0,"NULL","NULL","01/01/2016"
35,1055,"HEP",25986,37301,"CRAWLEY",1101,"6009","01/01/1999",130343,"CM0151",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26042,37365,"CRAWLEY",1101,"6009","01/01/1999",9596,"200402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26092,37416,"GERALDTON",1101,"6530","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26096,37418,"GERALDTON",1101,"6530","01/01/1999",11573,"601302",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",33209,39088,"CRAWLEY",1101,"6009","01/01/1999",115774,"915901",2,"NULL","33150.00","01/01/2021"
35,1055,"HEP",38446,39088,"CRAWLEY",1101,"6009","01/01/1999",115774,"915901",3,"8021.00","33647.25","01/11/2021"
35,1055,"HEP",65449,39088,"CRAWLEY",1101,"6009","01/01/1999",115774,"915901",3,"8301.00","34104.00","01/11/2022"
35,1055,"HEP",33443,39339,"CRAWLEY",1101,"6009","01/01/1999",130415,"BP0121",1,"11504.00","NULL","01/01/2021"
35,1055,"HEP",18697,21593,"ALBANY",1101,"6330","01/01/1999",117179,"CU0012",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25859,37171,"CRAWLEY",1101,"6009","01/01/1999",82213,"203505",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",25866,37178,"CRAWLEY",1101,"6009","01/01/1999",109262,"516104",0,"NULL","NULL","02/01/2013"
35,1055,"HEP",25868,37180,"CRAWLEY",1101,"6009","01/01/1999",115758,"522301",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25899,37212,"CRAWLEY",1101,"6009","01/01/1999",102698,"508403",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25963,37278,"NARROGIN",1101,"6312","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26015,37337,"BUSSELTON",1101,"6280","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26025,37348,"CRAWLEY",1101,"6009","01/01/1999",117181,"CU0062",1,"7833.00","NULL","01/01/2021"
35,1055,"HEP",26048,37371,"HONG KONG ED",6102,"NULL","01/01/1999",10362,"305801",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26090,37414,"SINGAPORE ARTS",5205,"NULL","01/01/1999",9930,"111002",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32369,38139,"CRAWLEY",1101,"6009","01/01/1999",130412,"CM0021",1,"12162.00","NULL","01/01/2021"
35,1055,"HEP",38454,38139,"CRAWLEY",1101,"6009","01/01/1999",130412,"CM0021",1,"12292.00","NULL","01/11/2021"
35,1055,"HEP",65445,38139,"CRAWLEY",1101,"6009","01/01/1999",130412,"CM0021",1,"11748.00","NULL","01/11/2022"
35,1055,"HEP",25842,37154,"CRAWLEY",1101,"6009","01/01/1999",10093,"254901",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25908,37222,"CRAWLEY",1101,"6009","01/01/1999",59609,"425501",0,"NULL","NULL","01/01/2010"
35,1055,"HEP",65597,37222,"CRAWLEY",1101,"6009","01/01/1999",59609,"425501",2,"NULL","39575.00","01/11/2022"
35,1055,"HEP",25946,37261,"CARNARVON",1101,"6701","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26008,37329,"KUNUNURRA",1101,"6743","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26031,37354,"CRAWLEY",1101,"6009","01/01/1999",130340,"CM0181",1,"8876.00","NULL","01/01/2021"
35,1055,"HEP",26088,37411,"CRAWLEY",1101,"6009","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32538,38408,"CRAWLEY",1101,"6009","01/01/1999",9033,"1000P3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",38711,38408,"CRAWLEY",1101,"6009","01/01/1999",9033,"1000P3",1,"10172.00","NULL","01/11/2021"
35,1055,"HEP",65633,38408,"CRAWLEY",1101,"6009","01/01/1999",9033,"1000P3",1,"10172.00","NULL","01/11/2022"
35,1055,"HEP",32545,38415,"CRAWLEY",1101,"6009","01/01/1999",12786,"9000P3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",38713,38415,"CRAWLEY",1101,"6009","01/01/1999",12786,"9000P3",1,"11401.00","NULL","01/11/2021"
35,1055,"HEP",65640,38415,"CRAWLEY",1101,"6009","01/01/1999",12786,"9000P3",3,"11627.00","82113.50","01/11/2022"
35,1055,"HEP",38653,42194,"CRAWLEY",1101,"6009","01/01/1999",91145,"412501",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65564,42194,"CRAWLEY",1101,"6009","01/01/1999",91145,"412501",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",43975,43221,"CRAWLEY",1101,"6009","01/01/1999",132144,"918601",3,"11401.00","80900.00","01/01/2022"
35,1055,"HEP",65648,43221,"CRAWLEY",1101,"6009","01/01/1999",132144,"918601",3,"11800.00","82100.00","01/11/2022"
35,1055,"HEP",52287,45436,"CRAWLEY",1101,"6009","01/01/1999",115793,"422601",3,"10180.00","32100.00","01/01/2020"
35,1055,"HEP",52290,45436,"CRAWLEY",1101,"6009","01/01/1999",115793,"422601",3,"12013.00","32581.50","01/11/2021"
35,1055,"HEP",65501,45436,"CRAWLEY",1101,"6009","01/01/1999",115793,"422601",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",65726,49305,"CRAWLEY",1101,"6009","01/01/1999",71705,"705903",1,"8390.00","NULL","01/01/2013"
