"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","E394_CourseOfStudyName","UID5_CoursesResKey","E307_CourseCode","E308_CourseName","E596_StandardCourseDuration","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12392,"704101","Master of Science in Agriculture - Preliminary","NULL","01/01/2006","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12402,"704101GH","Master of Science in Agriculture - Preliminary [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12269,"704101DH","Master of Science in Agriculture - Preliminary [Educ - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12278,"704101EL","Master of Science in Agriculture - Preliminary [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12279,"704101IH","Master of Science in Agriculture - Preliminary [N&AS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12369,"704101CL","Master of Science in Agriculture - Preliminary [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12378,"704101EH","Master of Science in Agriculture - Preliminary [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12379,"704101HL","Master of Science in Agriculture - Preliminary [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12242,"704101DL","Master of Science in Agriculture - Preliminary [Educ - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12251,"704101FL","Master of Science in Agriculture - Preliminary [Law - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12252,"704101IL","Master of Science in Agriculture - Preliminary [N&AS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12218,"704101BL","Master of Science in Agriculture - Preliminary [AHSS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1745,"70410","Master of Science in Agriculture - Preliminary",12228,"704101HH","Master of Science in Agriculture - Preliminary [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1746,"70420","Master of Science in Natural Resource Management-Preliminary",12403,"704201","Master of Science in Natural Resource Management-Preliminary","NULL","01/01/2005","NULL"
35,1055,"HEP",1746,"70420","Master of Science in Natural Resource Management-Preliminary",12453,"704202","Master of Science in Natural Resource Management-Preliminary","NULL","01/01/2005","NULL"
35,1055,"HEP",1747,"70360","Graduate Diploma in Science in Horticulture",12229,"703302","Graduate Diploma in Science in Horticulture","NULL","01/01/2006","NULL"
35,1055,"HEP",1748,"70350","Graduate Diploma in Science in Agriculture",12380,"703102","Graduate Diploma in Science in Agriculture","NULL","01/01/2005","NULL"
35,1055,"HEP",1749,"70370","Graduate Diploma in Science in Natural Resource Management",12280,"703202","Graduate Diploma in Science in Natural Resource Management","NULL","01/01/2005","NULL"
35,1055,"HEP",1750,"70240","Graduate Certificate in Viticulture",12404,"702402","Graduate Certificate in Viticulture","NULL","01/01/2005","NULL"
35,1055,"HEP",1750,"70240","Graduate Certificate in Viticulture",12253,"702401","Graduate Certificate in Viticulture","NULL","01/01/2005","NULL"
35,1055,"HEP",1751,"7017H","Bachelor of Science in Landscape Management (Honours)",12454,"7017H1","Bachelor of Science in Landscape Management (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",1752,"7016H","Bachelor of Science in Horticulture and Viticulture (Honours)",12230,"7016H1","Bachelor of Science in Horticulture and Viticulture (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",1753,"70190","Bachelor of Conservation Biology & Management",12381,"701901","Bachelor of Conservation Biology & Management","NULL","01/01/2005","NULL"
35,1055,"HEP",1754,"71260","Graduate Certificate in Regional Development",12281,"712601","Graduate Certificate in Regional Development","0.500","01/01/2005","NULL"
35,1055,"HEP",1755,"71360","Graduate Diploma in Regional Development",12254,"713601","Graduate Diploma in Regional Development","NULL","01/01/2005","NULL"
35,1055,"HEP",1756,"71560","Master of Regional Development - Coursework",12405,"715601","Master of Regional Development - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1756,"71560","Master of Regional Development - Coursework",12455,"715602","Master of Regional Development - Coursework","NULL","01/01/2013","NULL"
35,1055,"HEP",1757,"71610","Master of Science in Natural Resource Management - Thesis & Cswk",12231,"716101","Master of Science in Natural Resource Management - Thesis & Cswk","NULL","01/01/2005","NULL"
35,1055,"HEP",1758,"8000N","Non-Award (Dentistry)",12488,"8000N3","Non-Award (Dentistry)","NULL","01/01/2005","NULL"
35,1055,"HEP",1758,"8000N","Non-Award (Dentistry)",12720,"8000N2","Not for Degree (Dentistry)","NULL","01/01/2005","NULL"
35,1055,"HEP",1759,"8000P","Cross Institutional (Dentistry) Postgraduate",12439,"8000P2","Not for Degree (Dentistry)","NULL","01/01/2005","NULL"
35,1055,"HEP",1760,"8000U","Cross Institutional (Dentistry) Undergraduate",12538,"8000U2","Not for Degree (Dentistry)","NULL","01/01/2005","NULL"
35,1055,"HEP",1761,"80120","Bachelor of Science in Dentistry",12772,"801202","Bachelor of Science in Dentistry","NULL","01/01/2005","NULL"
35,1055,"HEP",1762,"80300","Graduate Diploma in Dental Education Studies",12489,"803001","Graduate Diploma in Dental Education Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1763,"80320","Graduate Diploma in Dentistry",12619,"803201","Graduate Diploma in Dentistry","NULL","01/01/2005","NULL"
35,1055,"HEP",1764,"80330","Graduate Diploma in Dental Public & Primary Health",12566,"803301","Graduate Diploma in Dental Public & Primary Health","1.000","01/01/2005","NULL"
35,1055,"HEP",1765,"80350","Graduate Diploma in Dental Studies",12539,"803502","Graduate Diploma in Dental Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12540,"804901DL","Higher Degree by Research Preliminary [Educ - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12541,"804901HH","Higher Degree by Research Preliminary [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12567,"804901FL","Higher Degree by Research Preliminary [Law - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12490,"804901BL","Higher Degree by Research Preliminary [AHSS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12513,"804901","Higher Degree by Research Preliminary - Dentistry","1.000","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12514,"804901EH","Higher Degree by Research Preliminary [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12515,"804901HL","Higher Degree by Research Preliminary [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12620,"804901CL","Higher Degree by Research Preliminary [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12621,"804901GH","Higher Degree by Research Preliminary [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12645,"804901DH","Higher Degree by Research Preliminary [Educ - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12646,"804901GL","Higher Degree by Research Preliminary [L&PS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12678,"804901IL","Higher Degree by Research Preliminary [N&AS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12773,"804901AL","Higher Degree by Research Preliminary [ALVA - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12774,"804901EL","Higher Degree by Research Preliminary [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1766,"80490","Higher Degree by Research Preliminary - Dentistry",12775,"804901IH","Higher Degree by Research Preliminary [N&AS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1767,"90140","Bachelor of Paramedical Health Science",12784,"901402","Bachelor of Paramedical Health Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1767,"90140","Bachelor of Paramedical Health Science",12601,"901401","Bachelor of Paramedical Health Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1768,"90120","Bachelor of Medical Science",12577,"901201","Bachelor of Medical Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1768,"90120","Bachelor of Medical Science",12631,"901202","Bachelor of Medical Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1769,"90020","Not for Degree (Medicine), Postgraduate",12656,"900201","Not for Degree (Medicine), Postgraduate","NULL","01/01/2005","NULL"
35,1055,"HEP",1769,"90020","Not for Degree (Medicine), Postgraduate",12679,"900202","Not for Degree (Medicine), Postgraduate","NULL","01/01/2005","NULL"
35,1055,"HEP",1770,"90110","Bachelor of Medicine and Bachelor of Surgery",12602,"901101","Bachelor of Medicine and Bachelor of Surgery","6.000","01/01/2005","NULL"
35,1055,"HEP",1770,"90110","Bachelor of Medicine and Bachelor of Surgery",12785,"901102","Bachelor of Medicine and Bachelor of Surgery","6.000","01/01/2005","NULL"
35,1055,"HEP",1771,"80910","Doctor of Dental Science",12578,"809101","Doctor of Dental Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1771,"80910","Doctor of Dental Science",12632,"809102","Doctor of Dental Science","0.000","01/01/2005","NULL"
35,1055,"HEP",1772,"9000N","Non-Award (Medicine)",12657,"9000N2","Not for Degree (Medicine)","NULL","01/01/2005","NULL"
35,1055,"HEP",1773,"9000P","Cross Institutional (Medicine) Postgraduate",12603,"9000P2","Not for Degree (Medicine)","NULL","01/01/2005","NULL"
35,1055,"HEP",1775,"80510","Master of Dental Science - Coursework",12658,"805101","Master of Dental Science - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1775,"80510","Master of Dental Science - Coursework",12681,"805102","Master of Dental Science - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1776,"80530","Master of Dental Public & Primary Health",12604,"805301","Master of Dental Public & Primary Health","2.000","01/01/2005","NULL"
35,1055,"HEP",1777,"80720","Master of Science in Dentistry - Research",12580,"807202","Master of Science in Dentistry - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1777,"80720","Master of Science in Dentistry - Research",12787,"807201","Master of Science in Dentistry - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1778,"91330","Graduate Diploma in Neurological Rehabilitation",12634,"913301","Graduate Diploma in Neurological Rehabilitation","1.000","01/01/2005","NULL"
35,1055,"HEP",1779,"91560","Master of Manual Therapy (Coursework)",12682,"915601","Master of Manual Therapy (Coursework)","NULL","01/01/2005","NULL"
35,1055,"HEP",1779,"91560","Master of Manual Therapy (Coursework)",12659,"905601","Master of Musculoskeletal Studies - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1780,"91320","Graduate Diploma in Public Health Practice",12605,"913201","Graduate Diploma in Public Health Practice","NULL","01/01/2005","NULL"
35,1055,"HEP",1781,"91310","Graduate Diploma in Manual Therapy",12614,"913102","Graduate Diploma in Manual Therapy","NULL","01/01/2005","NULL"
35,1055,"HEP",1781,"91310","Graduate Diploma in Manual Therapy",12668,"913002","Graduate Diploma in Sports Manual Therapy","NULL","01/01/2005","NULL"
35,1055,"HEP",1781,"91310","Graduate Diploma in Manual Therapy",12691,"913101","Graduate Diploma in Manual Therapy","NULL","01/01/2011","NULL"
35,1055,"HEP",1782,"91290","Graduate Certificate in Manual Therapy",12590,"912901","Graduate Certificate in Manual Therapy","NULL","01/01/2005","NULL"
35,1055,"HEP",1782,"91290","Graduate Certificate in Manual Therapy",12797,"912801","Graduate Certificate in Sports Manual Therapy","NULL","01/01/2005","NULL"
35,1055,"HEP",1783,"91260","Graduate Certificate in Health Studies",12669,"912602","Graduate Certificate in Health Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1783,"91260","Graduate Certificate in Health Studies",12644,"912601","Graduate Certificate in Health Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1784,"91250","Graduate Certificate in Paediatric Sleep Science",12692,"912501","Graduate Certificate in Paediatric Sleep Science","0.500","01/01/2005","NULL"
35,1055,"HEP",1785,"91240","Graduate Certificate in Paediatric Respiratory Science",12615,"912401","Graduate Certificate in Paediatric Respiratory Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1786,"90730","Master of Emergency Medicine - Research",12798,"907301","Master of Emergency Medicine - Research","2.000","01/01/2006","NULL"
35,1055,"HEP",1787,"90930","Doctor of Surgery",12923,"909302","Doctor of Surgery","NULL","01/01/2005","NULL"
35,1055,"HEP",1787,"90930","Doctor of Surgery",12591,"909301","Doctor of Surgery","NULL","01/01/2005","NULL"
35,1055,"HEP",1788,"90920","Doctor of Medicine",12693,"909202","Doctor of Medicine","NULL","01/01/2005","NULL"
35,1055,"HEP",1788,"90920","Doctor of Medicine",12746,"909201","Doctor of Medicine","NULL","01/01/2005","NULL"
35,1055,"HEP",1789,"90630","Master of Emergency Medicine - Thesis and Coursework",12616,"906301","Master of Emergency Medicine - Thesis and Coursework","NULL","01/01/2006","NULL"
35,1055,"HEP",1790,"90610","Master of Primary Health Care - Coursework & Dissertation",12592,"906101","Master of Primary Health Care - Coursework & Dissertation","NULL","01/01/2005","NULL"
35,1055,"HEP",1790,"90610","Master of Primary Health Care - Coursework & Dissertation",12924,"906102","Master of Primary Health Care - Coursework & Dissertation","NULL","01/01/2005","NULL"
35,1055,"HEP",1790,"90610","Master of Primary Health Care - Coursework & Dissertation",12799,"906001","Master of Primary Health Care - Dissertation & Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1791,"90620","Master of Clinical Research - Thesis and Coursework",12747,"906201","Master of Clinical Research - Thesis and Coursework","2.000","01/01/2006","NULL"
35,1055,"HEP",1791,"90620","Master of Clinical Research - Thesis and Coursework",12694,"906202","Master of Clinical Research - Thesis and Coursework","2.000","01/01/2011","NULL"
35,1055,"HEP",1792,"90550","Master of Public Health - Coursework",12617,"905501","Master of Public Health - Coursework","NULL","01/01/2005","NULL"
