"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","UID5_CoursesResKey","E307_CourseCode","E394_CourseOfStudyName","UID48_CourseFieldsOfEducationResKey","E461_FieldOfEducationCode","E462_FieldOfEducationSupplementaryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",1468,"00410",8728,"004101FL","Doctor of Philosophy - Preliminary",10138,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8728,"004101FL","Doctor of Philosophy - Preliminary",10139,90900,0,"01/01/2007","NULL"
35,1055,"HEP",55595,"CU004",115770,"CU0041","Undergraduate Certificate in Earth Science",202895,10700,0,"01/01/2020","NULL"
35,1055,"HEP",55577,"32330",115784,"323301","Graduate Certificate in Early Childhood Education and Care",202909,70101,0,"01/01/2019","NULL"
35,1055,"HEP",1472,"00830",9221,"008302AL","Doctor of Philosophy",201069,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",9221,"008302AL","Doctor of Philosophy",201070,40100,0,"01/01/2006","NULL"
35,1055,"HEP",1516,"20040",9596,"200402","Law Bridging Programme (Not for degree)",201141,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1516,"20040",9596,"200402","Law Bridging Programme (Not for degree)",201142,0,0,"01/01/2006","NULL"
35,1055,"HEP",26258,"6113H",63313,"6113H1","Bachelor of Engineering and Bachelor of Arts (Communication Studies) (Ho",79263,30000,100700,"01/01/2009","NULL"
35,1055,"HEP",25732,"2500N",59484,"2500N2","Non-Award (Architecture)",75143,0,0,"01/01/2005","NULL"
35,1055,"HEP",25782,"00870",59769,"008701DL","Doctor of Philosophy (Joint/Double-Badged)",75445,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59769,"008701DL","Doctor of Philosophy (Joint/Double-Badged)",75446,70100,0,"01/01/2007","NULL"
35,1055,"HEP",21830,"1015H",56561,"1015H1","Bachelor of Social Work - Postgraduate (Honours)",71950,90501,0,"01/01/2007","NULL"
35,1055,"HEP",17121,"40420",43493,"404201EH","Master of Economics - Preliminary",56102,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17121,"40420",43493,"404201EH","Master of Economics - Preliminary",56103,39999,0,"01/01/2007","NULL"
35,1055,"HEP",17121,"40420",43494,"404201HL","Master of Economics - Preliminary",56104,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17121,"40420",43494,"404201HL","Master of Economics - Preliminary",56105,61300,0,"01/01/2007","NULL"
35,1055,"HEP",17153,"10530",43508,"105301","Master of Music Education - Coursework",56125,100101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17153,"10530",43508,"105301","Master of Music Education - Coursework",56126,100101,0,"01/01/2007","NULL"
35,1055,"HEP",17113,"90420",43761,"904201","Master of Medical Science - Preliminary",56521,60119,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17113,"90420",43761,"904201","Master of Medical Science - Preliminary",56522,60119,0,"01/01/2007","NULL"
35,1055,"HEP",17178,"30540",44025,"305401","Master of Education in Applied Linguistics - Coursework",56897,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",44099,"506101IH","Master of Science - Dissertation & Coursework",56997,50100,0,"01/01/2007","NULL"
35,1055,"HEP",1492,"10410",9185,"104101BL","Master of Arts - Preliminary",10772,90300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1492,"10410",9185,"104101BL","Master of Arts - Preliminary",10773,90300,0,"01/01/2007","NULL"
35,1055,"HEP",1493,"10710",9578,"107103","Master of Arts - Research",11298,90000,0,"02/07/2013","NULL"
35,1055,"HEP",1537,"10760",9696,"107602","Master of Arts - Research",11468,90000,0,"01/01/2005","NULL"
35,1055,"HEP",1507,"20490",9746,"204901HL","Higher Degree by Research Preliminary - Law",11533,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1507,"20490",9746,"204901HL","Higher Degree by Research Preliminary - Law",11534,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1549,"25490",9971,"254901IL","Higher Degree by Research Preliminary - Architecture, Landscape and Visual Arts",11877,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1549,"25490",9971,"254901IL","Higher Degree by Research Preliminary - Architecture, Landscape and Visual Arts",11878,91901,0,"01/01/2007","NULL"
35,1055,"HEP",21847,"X-PROV UG",8860,"0009U1","Cross-Institution Undergraduate",200935,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21847,"X-PROV UG",8860,"0009U1","Cross-Institution Undergraduate",200936,0,0,"01/01/2006","NULL"
35,1055,"HEP",1472,"00830",8885,"008302IH","Doctor of Philosophy",200946,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",8885,"008302IH","Doctor of Philosophy",200947,50100,0,"01/01/2006","NULL"
35,1055,"HEP",1491,"10490",8910,"104902","Higher Degree by Research Preliminary - Arts",200954,90000,0,"01/01/2013","NULL"
35,1055,"HEP",1492,"10410",9159,"104101CL","Master of Arts - Preliminary",10728,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1492,"10410",9159,"104101CL","Master of Arts - Preliminary",10729,80300,0,"01/01/2007","NULL"
35,1055,"HEP",21847,"X-PROV UG",9597,"2000U1","Cross-Institution Undergraduate",11329,0,0,"01/01/2005","NULL"
35,1055,"HEP",1497,"20540",9604,"205401","Master of Banking and Finance Law",11341,90901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1497,"20540",9604,"205401","Master of Banking and Finance Law",11342,90901,0,"01/01/2007","NULL"
35,1055,"HEP",1537,"10760",9795,"107601HL","Master of Arts - Research",11609,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",9795,"107601HL","Master of Arts - Research",11610,61300,0,"01/01/2007","NULL"
35,1055,"HEP",37687,"9015H",84878,"9015H2","MBBS and Doctor of Philosophy - Coursework (Honours)",103335,60101,60101,"01/01/2013","NULL"
35,1055,"HEP",1472,"00830",8934,"008301BL","Doctor of Philosophy",200965,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",8934,"008301BL","Doctor of Philosophy",200966,90300,0,"01/01/2006","NULL"
35,1055,"HEP",1472,"00830",8995,"008301HH","Doctor of Philosophy",200985,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",8995,"008301HH","Doctor of Philosophy",200986,60101,0,"01/01/2006","NULL"
35,1055,"HEP",1484,"1021H",9036,"1021H2","Bachelor of Arts (European Studies) (Honours)",201013,91500,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1484,"1021H",9036,"1021H2","Bachelor of Arts (European Studies) (Honours)",201014,91500,0,"01/01/2006","NULL"
35,1055,"HEP",25782,"00870",59799,"008701DH","Doctor of Philosophy (Joint/Double-Badged)",75480,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59799,"008701DH","Doctor of Philosophy (Joint/Double-Badged)",75481,90701,0,"01/01/2007","NULL"
35,1055,"HEP",21845,"40180",56959,"401801","Bachelor of Economics and Bachelor of Laws",72380,90900,91900,"01/01/2005","NULL"
35,1055,"HEP",17171,"30410",43730,"304101CL","Master of Education - Preliminary",56476,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17171,"30410",43730,"304101CL","Master of Education - Preliminary",56477,80300,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",43932,"506101DL","Master of Science - Dissertation & Coursework",56771,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",43932,"506101DL","Master of Science - Dissertation & Coursework",56772,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1491,"10490",9104,"104901EH","Higher Degree by Research Preliminary - Arts",10646,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1491,"10490",9104,"104901EH","Higher Degree by Research Preliminary - Arts",10647,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1507,"20490",9593,"204901HH","Higher Degree by Research Preliminary - Law",11321,60101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1507,"20490",9593,"204901HH","Higher Degree by Research Preliminary - Law",11322,60101,0,"01/01/2007","NULL"
35,1055,"HEP",55589,"92220",115760,"922201","Graduate Certificate in Communicable Diseases Epidemiology",202885,61300,0,"01/01/2020","NULL"
35,1055,"HEP",55584,"62560",115762,"625601","Master of Renewable and Future Energy - Coursework",202887,30000,0,"01/01/2020","NULL"
35,1055,"HEP",1468,"00410",8859,"004102GH","Doctor of Philosophy - Preliminary",200933,19900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1491,"10490",9174,"104901BL","Higher Degree by Research Preliminary - Arts",10754,90300,0,"01/01/2006","NULL"
35,1055,"HEP",31584,"BH002",115766,"BH0022","Bachelor of Commerce (Honours)",202891,80000,0,"01/01/2020","NULL"
35,1055,"HEP",1472,"00830",9021,"008302CL","Doctor of Philosophy",201002,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",9021,"008302CL","Doctor of Philosophy",201003,80300,0,"01/01/2006","NULL"
35,1055,"HEP",1493,"10710",9072,"107101HL","Master of Arts - Research",201025,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1493,"10710",9072,"107101HL","Master of Arts - Research",201026,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1537,"10760",9927,"107602FL","Master of Arts - Research",201217,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",9927,"107602FL","Master of Arts - Research",201218,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1572,"30240",10191,"302401","Graduate Diploma in Educational Management",201288,70300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1572,"30240",10191,"302401","Graduate Diploma in Educational Management",201289,70300,0,"01/01/2007","NULL"
35,1055,"HEP",1537,"10760",10225,"107602IH","Master of Arts - Research",201293,50100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",10225,"107602IH","Master of Arts - Research",201294,50100,0,"01/01/2007","NULL"
35,1055,"HEP",1589,"31380",10427,"313801","Graduate Diploma in the Teaching of Critical Thinking",201356,70300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1589,"31380",10427,"313801","Graduate Diploma in the Teaching of Critical Thinking",201357,70300,0,"01/01/2006","NULL"
35,1055,"HEP",17184,"50410",44027,"504101EH","Master of Science - Preliminary",56902,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1490,"10380",8899,"103801","Graduate Diploma in Music Education",10358,100101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1490,"10380",8899,"103801","Graduate Diploma in Music Education",10359,100101,0,"01/01/2007","NULL"
35,1055,"HEP",1473,"1000N",9064,"1000N2","Non-Award (Arts)",10588,0,0,"01/01/2005","NULL"
35,1055,"HEP",1492,"10410",9114,"104101","Master of Arts - Preliminary",10658,90000,0,"01/01/2006","NULL"
35,1055,"HEP",1490,"10380",9300,"103802","Graduate Diploma in Music Education",10945,100101,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1490,"10380",9300,"103802","Graduate Diploma in Music Education",10946,100101,0,"01/01/2006","NULL"
35,1055,"HEP",1500,"20720",9532,"207201","Master of Laws - Research",11236,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1500,"20720",9532,"207201","Master of Laws - Research",11237,90900,0,"01/01/2007","NULL"
35,1055,"HEP",41172,"40613",115773,"406104","Master of Professional Accounting - Coursework",202898,80101,0,"01/01/2020","NULL"
35,1055,"HEP",55594,"CU003",115791,"CU0031","Undergraduate Certificate in Health and Fitness",202916,69903,0,"01/01/2020","NULL"
35,1055,"HEP",1468,"00410",8931,"004102AL","Doctor of Philosophy - Preliminary",200959,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8931,"004102AL","Doctor of Philosophy - Preliminary",200960,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",8996,"008302BL","Doctor of Philosophy",200987,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",17182,"50200",43979,"502001","Bachelor of Vision Science",56833,60199,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17182,"50200",43979,"502001","Bachelor of Vision Science",56834,60199,0,"01/01/2007","NULL"
35,1055,"HEP",1468,"00410",8851,"004101AL","Doctor of Philosophy - Preliminary",10287,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8851,"004101AL","Doctor of Philosophy - Preliminary",10288,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1468,"00410",8951,"004101DH","Doctor of Philosophy - Preliminary",10430,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8951,"004101DH","Doctor of Philosophy - Preliminary",10431,90701,0,"01/01/2007","NULL"
35,1055,"HEP",1492,"10410",9187,"104101IL","Master of Arts - Preliminary",10776,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1492,"10410",9187,"104101IL","Master of Arts - Preliminary",10777,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1512,"20320",9619,"203201","Graduate Diploma in Law",11363,90900,0,"01/01/2005","NULL"
35,1055,"HEP",1529,"11330",9869,"113301","Graduate Diploma in Australian Literary Studies",11712,90399,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1529,"11330",9869,"113301","Graduate Diploma in Australian Literary Studies",11713,90399,0,"01/01/2006","NULL"
35,1055,"HEP",1468,"00410",8958,"004102EH","Doctor of Philosophy - Preliminary",200969,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8958,"004102EH","Doctor of Philosophy - Preliminary",200970,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1485,"10210",9101,"102102","Bachelor of Arts (European Studies)",201031,91500,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1474,"1000P",9008,"1000P2","Cross Institutional (Arts) Postgraduate",10510,0,0,"01/01/2005","NULL"
35,1055,"HEP",1506,"20420",9591,"204201","Master of Laws - Preliminary",11317,90900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1506,"20420",9591,"204201","Master of Laws - Preliminary",11318,90900,0,"01/01/2006","NULL"
35,1055,"HEP",1551,"2515H",9993,"2515H1","Bachelor of Fine Arts (Honours)",11916,100301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1551,"2515H",9993,"2515H1","Bachelor of Fine Arts (Honours)",11917,100301,0,"01/01/2006","NULL"
35,1055,"HEP",55587,"91850",115764,"918501","Doctor of Medicine",202889,60100,0,"01/01/2020","NULL"
35,1055,"HEP",55585,"73560",115783,"735601","Master of Hearing Sciences",202908,61709,0,"01/01/2020","NULL"
35,1055,"HEP",1493,"10710",9074,"107102GH","Master of Arts - Research",201029,19900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1493,"10710",9074,"107102GH","Master of Arts - Research",201030,19900,0,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",9223,"008302EL","Doctor of Philosophy",201072,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",9223,"008302EL","Doctor of Philosophy",201073,20100,0,"01/01/2006","NULL"
35,1055,"HEP",1525,"11500",9623,"115001","Master of Communication Studies (Coursework)",201151,100700,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1525,"11500",9623,"115001","Master of Communication Studies (Coursework)",201152,100700,0,"01/01/2006","NULL"
35,1055,"HEP",1545,"11100",10227,"111001","Bachelor of Arts (Communication Studies)",201297,100700,0,"01/01/2005","31/12/2005"
35,1055,"HEP",26262,"1012H",63555,"1012H1","Bachelor of Music Honours",79511,100101,0,"01/01/2005","NULL"
35,1055,"HEP",21425,"X-PROV PG",52942,"3000P1","Cross-Institution Postgraduate",67755,0,0,"01/01/2007","NULL"
35,1055,"HEP",21837,"9013H",56620,"9013H1","Bachelor of Medicine & Bachelor of Surgery and Bachelor of Arts Honours",72015,60101,90000,"01/01/2005","NULL"
35,1055,"HEP",21836,"2111H",56703,"2111H2","Bachelor of Laws and Bachelor of Arts (Honours)",72109,90900,90000,"01/01/2005","NULL"
35,1055,"HEP",17102,"70430",43516,"704301IL","Master of Science in Horticulture - Preliminary",56137,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17102,"70430",43516,"704301IL","Master of Science in Horticulture - Preliminary",56138,91901,0,"01/01/2007","NULL"
35,1055,"HEP",17163,"25110",43618,"251101","Bachelor of Architecture",56304,40101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17163,"25110",43618,"251101","Bachelor of Architecture",56305,40101,0,"01/01/2007","NULL"
35,1055,"HEP",1491,"10490",9175,"104901FL","Higher Degree by Research Preliminary - Arts",10755,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1491,"10490",9175,"104901FL","Higher Degree by Research Preliminary - Arts",10756,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1494,"10720",9658,"107201","Master of Music - Research",11412,100101,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1494,"10720",9658,"107201","Master of Music - Research",11413,100101,0,"01/01/2006","NULL"
35,1055,"HEP",55573,"21380",115765,"213801","Graduate Diploma in Insurance Law",202890,90999,0,"01/01/2020","NULL"
35,1055,"HEP",1472,"00830",9275,"008302DL","Doctor of Philosophy",201096,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",55581,"50772",115776,"507702","Master of Forensic Science - Research",202901,19903,0,"01/07/2019","NULL"
35,1055,"HEP",1468,"00410",8709,"004102FL","Doctor of Philosophy - Preliminary",200914,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1468,"00410",8709,"004102FL","Doctor of Philosophy - Preliminary",200915,90900,0,"01/01/2007","NULL"
35,1055,"HEP",21425,"X-PROV PG",8984,"0080P1","Cross-Institution Postgraduate",200981,0,0,"01/06/2005","31/12/2005"
35,1055,"HEP",21425,"X-PROV PG",8984,"0080P1","Cross-Institution Postgraduate",200982,0,0,"01/01/2006","NULL"
35,1055,"HEP",1472,"00830",9220,"008301GL","Doctor of Philosophy",201067,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1472,"00830",9220,"008301GL","Doctor of Philosophy",201068,61799,0,"01/01/2007","NULL"
35,1055,"HEP",1522,"11520",9622,"115201","Master of Applied Maritime Archaeology",201149,90307,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1522,"11520",9622,"115201","Master of Applied Maritime Archaeology",201150,90307,0,"01/01/2006","NULL"
35,1055,"HEP",21847,"X-PROV UG",9677,"2000U3","Cross-Institution Undergraduate",201161,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21847,"X-PROV UG",9677,"2000U3","Cross-Institution Undergraduate",201162,0,0,"01/01/2006","NULL"
35,1055,"HEP",1562,"25750",9954,"257502","Master of Landscape Architecture - Research",201230,40105,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1562,"25750",9954,"257502","Master of Landscape Architecture - Research",201231,40105,0,"01/01/2006","NULL"
35,1055,"HEP",1596,"31600",10379,"316001","Master of Educational Studies by Thesis & Coursework",201346,70100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",17186,"50430",44261,"504301","Master of Physical and Health Education - Preliminary",57185,69903,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17186,"50430",44261,"504301","Master of Physical and Health Education - Preliminary",57186,69903,0,"01/01/2007","NULL"
35,1055,"HEP",1492,"10410",8912,"104101GL","Master of Arts - Preliminary",10376,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1492,"10410",8912,"104101GL","Master of Arts - Preliminary",10377,61799,0,"01/01/2007","NULL"
35,1055,"HEP",1492,"10410",9115,"104101EH","Master of Arts - Preliminary",10659,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1492,"10410",9115,"104101EH","Master of Arts - Preliminary",10660,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1502,"20560",9734,"205601","Master of Commercial and Resources Law",11518,90901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1502,"20560",9734,"205601","Master of Commercial and Resources Law",11519,90901,0,"01/01/2007","NULL"
35,1055,"HEP",55571,"12290",115772,"122901","Graduate Certificate in Urban and Regional Planning",202897,40103,0,"01/01/2020","NULL"
35,1055,"HEP",55572,"12590",115775,"125901","Master of Commerce and Master of Translation Studies",202900,80000,91519,"01/01/2019","NULL"
35,1055,"HEP",1487,"10240",8898,"102402","Bachelor of Social Work - Undergraduate (Four Year)",200952,90501,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1487,"10240",8898,"102402","Bachelor of Social Work - Undergraduate (Four Year)",200953,90501,0,"01/01/2006","NULL"
